asset,tf,leverage,channel,sl_atr,rr,adx_min,rsi,macd,return_pct,monthly_pct,wr,actual_rr,trades,tpd,liqs,ev
SOLUSDT,4h,20,8,1.0,3.0,15,off,on,-11.56,-0.512,32.68,0.97,205,0.281,25,-0.3562
BTCUSDT,4h,20,12,2.0,2.0,25,on,on,-11.57,-0.512,41.6,0.918,125,0.171,15,-0.2021
SOLUSDT,4h,20,8,1.0,3.0,15,on,on,-11.56,-0.512,32.68,0.97,205,0.281,25,-0.3562
ADAUSDT,4h,20,8,1.5,2.5,25,on,off,-11.6,-0.513,34.87,0.923,152,0.209,47,-0.3294
ADAUSDT,4h,20,8,2.0,3.0,20,on,on,-11.59,-0.513,35.71,0.912,168,0.23,72,-0.3171
ADAUSDT,4h,20,8,2.0,3.0,20,off,on,-11.59,-0.513,35.71,0.912,168,0.23,72,-0.3171
BTCUSDT,4h,20,12,1.5,2.5,15,off,off,-11.59,-0.513,39.05,0.972,169,0.232,12,-0.23
BTCUSDT,4h,20,12,1.5,2.5,15,on,off,-11.59,-0.513,39.05,0.972,169,0.232,12,-0.23
BNBUSDT,1h,3,8,1.5,3.0,20,off,off,-11.61,-0.514,29.94,0.984,157,0.215,0,-0.4062
BNBUSDT,1h,20,12,1.0,3.0,20,on,off,-11.62,-0.515,28.48,1.003,151,0.207,0,-0.4296
ETHUSDT,1h,20,8,1.0,2.5,15,off,on,-11.63,-0.515,24.19,0.885,62,0.085,0,-0.5439
ETHUSDT,4h,20,8,1.5,2.0,25,off,off,-11.62,-0.515,39.16,0.929,143,0.196,35,-0.2445
SOLUSDT,4h,15,8,2.0,3.0,off,on,on,-11.64,-0.515,40.95,0.939,210,0.288,43,-0.2057
ETHUSDT,1h,15,8,1.0,2.5,15,on,on,-11.63,-0.515,24.19,0.885,62,0.085,0,-0.5439
ETHUSDT,1h,15,8,1.0,2.5,15,off,on,-11.63,-0.515,24.19,0.885,62,0.085,0,-0.5439
ETHUSDT,1h,20,8,1.0,2.5,15,on,on,-11.63,-0.515,24.19,0.885,62,0.085,0,-0.5439
BNBUSDT,1h,15,12,1.0,3.0,20,on,off,-11.62,-0.515,28.48,1.003,151,0.207,0,-0.4296
SOLUSDT,4h,15,8,2.0,3.0,off,off,on,-11.64,-0.515,40.95,0.939,210,0.288,43,-0.2057
BTCUSDT,4h,3,8,1.0,2.0,20,on,off,-11.62,-0.515,37.11,0.967,159,0.218,0,-0.27
ADAUSDT,1h,15,12,1.5,2.0,20,off,off,-11.64,-0.515,36.26,0.973,182,0.25,1,-0.2844
ADAUSDT,1h,15,12,1.5,2.0,20,on,off,-11.64,-0.515,36.26,0.973,182,0.25,1,-0.2844
BTCUSDT,4h,20,16,1.5,2.0,off,off,off,-11.66,-0.516,40.71,0.985,226,0.31,16,-0.1921
BTCUSDT,1h,15,16,1.5,3.0,15,off,off,-11.65,-0.516,29.92,0.956,127,0.174,0,-0.4149
ETHUSDT,1h,5,16,1.5,2.0,15,off,off,-11.65,-0.516,37.39,1.018,452,0.62,0,-0.2454
BTCUSDT,4h,20,16,1.5,2.0,off,on,off,-11.66,-0.516,40.71,0.985,226,0.31,16,-0.1921
BTCUSDT,1h,15,16,1.5,3.0,15,on,off,-11.65,-0.516,29.92,0.956,127,0.174,0,-0.4149
ADAUSDT,1h,10,16,2.0,2.5,20,off,off,-11.64,-0.516,37.06,0.982,286,0.392,8,-0.2653
BNBUSDT,1h,5,8,1.5,3.0,20,on,off,-11.66,-0.516,29.94,0.985,157,0.215,0,-0.4058
ADAUSDT,1h,10,16,2.0,2.5,20,on,off,-11.64,-0.516,37.06,0.982,286,0.392,8,-0.2653
SOLUSDT,1h,10,8,2.0,2.5,off,on,off,-11.65,-0.516,37.38,0.973,214,0.294,1,-0.2625
SOLUSDT,1h,10,12,1.0,3.0,15,on,on,-11.67,-0.517,21.13,0.886,71,0.097,0,-0.6016
SOLUSDT,1h,10,8,2.0,2.5,off,off,off,-11.68,-0.517,37.33,0.974,217,0.298,1,-0.2633
ETHUSDT,4h,10,12,1.0,2.5,25,off,off,-11.67,-0.517,30.83,0.932,120,0.165,0,-0.4044
SOLUSDT,1h,10,12,1.0,3.0,15,off,on,-11.67,-0.517,21.13,0.886,71,0.097,0,-0.6016
BNBUSDT,4h,3,8,1.0,2.5,off,off,off,-11.69,-0.518,34.67,0.981,199,0.273,0,-0.313
BNBUSDT,4h,5,12,1.0,2.0,off,off,on,-11.69,-0.518,35.66,0.962,129,0.177,0,-0.3003
BTCUSDT,4h,3,12,2.0,2.5,25,on,off,-11.7,-0.518,38.27,0.837,81,0.111,0,-0.2971
ADAUSDT,4h,20,16,1.5,3.0,25,on,off,-11.68,-0.518,32.0,0.91,125,0.171,47,-0.3887
ADAUSDT,4h,20,16,1.5,3.0,25,off,off,-11.68,-0.518,32.0,0.91,125,0.171,47,-0.3887
BTCUSDT,4h,3,12,2.0,2.5,25,off,off,-11.7,-0.518,38.27,0.837,81,0.111,0,-0.2971
BTCUSDT,4h,10,8,1.5,2.0,off,on,off,-11.7,-0.518,40.0,0.986,225,0.309,0,-0.2056
BNBUSDT,4h,5,12,1.0,2.0,off,on,on,-11.69,-0.518,35.66,0.962,129,0.177,0,-0.3003
BNBUSDT,1h,15,8,1.5,2.5,20,on,on,-11.72,-0.519,32.91,0.986,158,0.217,0,-0.3464
ADAUSDT,4h,20,12,1.5,2.0,20,off,on,-11.72,-0.519,37.75,0.924,151,0.207,50,-0.2738
BNBUSDT,1h,15,8,1.5,2.5,20,off,on,-11.72,-0.519,32.91,0.986,158,0.217,0,-0.3464
ADAUSDT,4h,20,12,1.5,2.0,20,on,on,-11.72,-0.519,37.75,0.924,151,0.207,50,-0.2738
ADAUSDT,4h,15,8,1.0,2.0,20,on,on,-11.71,-0.519,36.59,0.95,164,0.225,10,-0.2867
ADAUSDT,4h,15,8,1.0,2.0,20,off,on,-11.71,-0.519,36.59,0.95,164,0.225,10,-0.2867
BNBUSDT,4h,3,12,1.0,2.0,off,off,on,-11.72,-0.519,35.66,0.96,129,0.177,0,-0.301
BNBUSDT,4h,3,12,1.0,2.0,off,on,on,-11.72,-0.519,35.66,0.96,129,0.177,0,-0.301
BTCUSDT,4h,5,8,1.0,2.0,20,on,off,-11.74,-0.52,37.11,0.967,159,0.218,0,-0.2701
BTCUSDT,4h,20,12,2.0,2.5,off,off,off,-11.74,-0.52,38.96,0.942,154,0.211,19,-0.2433
BNBUSDT,1h,3,12,2.0,3.0,15,on,off,-11.75,-0.52,34.97,0.973,163,0.224,0,-0.3102
XRPUSDT,4h,20,8,1.0,2.0,20,on,off,-11.75,-0.52,36.36,0.913,99,0.136,19,-0.3042
BTCUSDT,4h,20,12,2.0,2.5,off,on,off,-11.74,-0.52,38.96,0.942,154,0.211,19,-0.2433
BNBUSDT,4h,20,8,1.0,3.0,15,off,on,-11.76,-0.521,29.79,0.833,47,0.064,1,-0.4541
SOLUSDT,1h,15,12,2.0,2.5,20,off,off,-11.76,-0.521,36.43,0.918,129,0.177,2,-0.3011
BNBUSDT,1h,20,8,1.5,2.5,20,on,on,-11.76,-0.521,32.91,0.986,158,0.217,1,-0.3465
BNBUSDT,4h,20,8,1.0,3.0,15,on,on,-11.76,-0.521,29.79,0.833,47,0.064,1,-0.4541
BNBUSDT,1h,20,8,1.5,2.5,20,off,on,-11.76,-0.521,32.91,0.986,158,0.217,1,-0.3465
SOLUSDT,1h,15,12,2.0,2.5,20,on,off,-11.76,-0.521,36.43,0.918,129,0.177,2,-0.3011
XRPUSDT,4h,5,16,1.5,2.0,off,on,off,-11.79,-0.522,37.12,0.912,132,0.181,0,-0.2904
XRPUSDT,1h,5,16,1.5,3.0,20,on,off,-11.77,-0.522,29.79,1.0,282,0.387,0,-0.4041
BNBUSDT,1h,20,16,1.0,3.0,15,off,on,-11.77,-0.522,28.47,0.994,144,0.198,0,-0.4323
SOLUSDT,4h,10,12,2.0,3.0,20,off,on,-11.79,-0.522,33.33,0.775,60,0.082,3,-0.4084
XRPUSDT,4h,3,16,1.5,2.0,off,off,off,-11.79,-0.522,37.12,0.912,132,0.181,0,-0.2904
XRPUSDT,4h,5,16,1.5,2.0,off,off,off,-11.79,-0.522,37.12,0.912,132,0.181,0,-0.2904
XRPUSDT,4h,3,16,1.5,2.0,off,on,off,-11.79,-0.522,37.12,0.912,132,0.181,0,-0.2904
SOLUSDT,4h,10,12,2.0,3.0,20,on,on,-11.79,-0.522,33.33,0.775,60,0.082,3,-0.4084
BNBUSDT,1h,15,16,1.0,3.0,15,on,on,-11.77,-0.522,28.47,0.994,144,0.198,0,-0.4323
XRPUSDT,1h,5,16,1.5,3.0,20,off,off,-11.77,-0.522,29.79,1.0,282,0.387,0,-0.4041
BNBUSDT,1h,20,16,1.0,3.0,15,on,on,-11.77,-0.522,28.47,0.994,144,0.198,0,-0.4323
BNBUSDT,1h,15,16,1.0,3.0,15,off,on,-11.77,-0.522,28.47,0.994,144,0.198,0,-0.4323
ETHUSDT,4h,15,12,1.0,3.0,25,on,on,-11.77,-0.522,29.09,0.935,110,0.151,7,-0.437
ETHUSDT,4h,15,12,1.0,3.0,25,off,on,-11.77,-0.522,29.09,0.935,110,0.151,7,-0.437
BTCUSDT,1h,5,12,1.5,2.5,20,off,on,-11.8,-0.523,35.86,1.023,304,0.417,0,-0.2746
BTCUSDT,1h,5,12,1.5,2.5,20,on,on,-11.8,-0.523,35.86,1.023,304,0.417,0,-0.2746
BTCUSDT,4h,5,16,2.0,3.0,25,off,on,-11.83,-0.524,39.05,0.889,105,0.144,0,-0.2623
BNBUSDT,4h,15,16,1.0,2.5,off,off,on,-11.82,-0.524,32.76,0.87,58,0.08,1,-0.3874
ADAUSDT,1h,15,12,1.5,2.0,off,on,off,-11.81,-0.524,38.08,0.994,239,0.328,1,-0.2409
ADAUSDT,1h,15,12,1.5,2.0,off,off,off,-11.81,-0.524,38.08,0.994,239,0.328,1,-0.2409
BNBUSDT,4h,15,16,1.0,2.5,off,on,on,-11.82,-0.524,32.76,0.87,58,0.08,1,-0.3874
SOLUSDT,1h,15,12,2.0,3.0,15,on,off,-11.82,-0.524,35.9,0.938,156,0.214,3,-0.3044
ETHUSDT,4h,15,16,1.0,2.0,25,on,on,-11.81,-0.524,34.95,0.92,103,0.141,5,-0.329
ETHUSDT,4h,15,16,1.0,2.0,25,off,on,-11.81,-0.524,34.95,0.92,103,0.141,5,-0.329
SOLUSDT,1h,15,12,2.0,3.0,15,off,off,-11.82,-0.524,35.9,0.938,156,0.214,3,-0.3044
BTCUSDT,4h,5,16,2.0,3.0,25,on,on,-11.83,-0.524,39.05,0.889,105,0.144,0,-0.2623
SOLUSDT,4h,10,12,2.0,3.0,off,off,off,-11.84,-0.525,38.14,0.834,97,0.133,3,-0.3004
SOLUSDT,4h,10,12,2.0,3.0,off,on,off,-11.84,-0.525,38.14,0.834,97,0.133,3,-0.3004
ETHUSDT,4h,3,12,1.0,2.0,off,off,on,-11.84,-0.525,32.28,0.925,127,0.174,0,-0.3785
ETHUSDT,4h,3,12,1.0,2.0,off,on,on,-11.84,-0.525,32.28,0.925,127,0.174,0,-0.3785
XRPUSDT,4h,20,16,1.0,2.5,off,on,off,-11.85,-0.525,33.15,0.966,181,0.248,25,-0.3483
XRPUSDT,4h,20,16,1.0,2.5,off,off,off,-11.85,-0.525,33.15,0.966,181,0.248,25,-0.3483
BTCUSDT,1h,15,8,2.0,3.0,20,on,on,-11.85,-0.525,33.63,0.937,113,0.155,0,-0.3485
ETHUSDT,4h,3,12,1.0,2.5,off,off,on,-11.84,-0.525,28.93,0.934,121,0.166,0,-0.4404
BTCUSDT,1h,3,16,1.5,2.0,15,on,off,-11.84,-0.525,38.56,0.984,153,0.21,0,-0.2349
ETHUSDT,4h,20,8,1.0,2.5,15,off,off,-11.85,-0.525,36.04,0.978,197,0.27,24,-0.2872
BTCUSDT,1h,15,8,2.0,3.0,20,off,on,-11.85,-0.525,33.63,0.937,113,0.155,0,-0.3485
BTCUSDT,1h,3,16,1.5,2.0,15,off,off,-11.84,-0.525,38.56,0.984,153,0.21,0,-0.2349
ETHUSDT,4h,5,12,1.0,2.0,off,off,on,-11.84,-0.525,32.28,0.925,127,0.174,0,-0.3785
ETHUSDT,4h,3,12,1.0,2.5,off,on,on,-11.84,-0.525,28.93,0.934,121,0.166,0,-0.4404
ETHUSDT,4h,5,12,1.0,2.5,off,on,on,-11.84,-0.525,28.93,0.934,121,0.166,0,-0.4404
ETHUSDT,4h,5,12,1.0,2.5,off,off,on,-11.84,-0.525,28.93,0.934,121,0.166,0,-0.4404
ETHUSDT,4h,5,12,1.0,2.0,off,on,on,-11.84,-0.525,32.28,0.925,127,0.174,0,-0.3785
ADAUSDT,4h,10,8,1.5,2.0,25,off,on,-11.87,-0.526,37.19,0.897,121,0.166,5,-0.2944
ADAUSDT,4h,10,8,1.5,2.0,25,on,on,-11.87,-0.526,37.19,0.897,121,0.166,5,-0.2944
BTCUSDT,4h,10,16,1.0,3.0,off,on,off,-11.87,-0.526,32.89,0.985,152,0.209,0,-0.347
ETHUSDT,4h,20,8,1.5,2.0,25,on,off,-11.86,-0.526,38.73,0.927,142,0.195,35,-0.2536
BTCUSDT,4h,10,16,1.0,3.0,off,off,off,-11.87,-0.526,32.89,0.985,152,0.209,0,-0.347
BTCUSDT,1h,5,16,2.0,3.0,15,on,on,-11.9,-0.527,35.14,0.966,148,0.203,0,-0.3092
ETHUSDT,4h,20,12,1.0,2.5,15,off,on,-11.88,-0.527,32.47,0.961,154,0.211,20,-0.3632
BNBUSDT,4h,15,12,1.0,2.5,off,off,on,-11.88,-0.527,32.2,0.868,59,0.081,0,-0.3984
BTCUSDT,1h,5,16,2.0,3.0,15,off,on,-11.9,-0.527,35.14,0.966,148,0.203,0,-0.3092
BNBUSDT,4h,20,12,1.0,2.5,off,off,on,-11.88,-0.527,32.2,0.868,59,0.081,0,-0.3984
BNBUSDT,4h,20,12,1.0,2.5,off,on,on,-11.88,-0.527,32.2,0.868,59,0.081,0,-0.3984
SOLUSDT,4h,5,8,2.0,2.5,15,on,off,-11.89,-0.527,40.73,0.949,248,0.34,0,-0.2061
BNBUSDT,4h,15,12,1.0,2.5,off,on,on,-11.88,-0.527,32.2,0.868,59,0.081,0,-0.3984
ETHUSDT,4h,20,12,1.0,2.5,15,on,on,-11.88,-0.527,32.47,0.961,154,0.211,20,-0.3632
BTCUSDT,4h,10,12,1.0,2.5,15,on,off,-11.91,-0.528,35.09,0.995,228,0.313,0,-0.2999
ADAUSDT,4h,10,8,1.5,3.0,25,off,on,-11.9,-0.528,32.79,0.904,122,0.167,5,-0.3757
ADAUSDT,4h,10,8,1.5,3.0,25,on,on,-11.9,-0.528,32.79,0.904,122,0.167,5,-0.3757
BNBUSDT,1h,10,16,1.5,2.5,20,off,on,-11.9,-0.528,32.62,0.979,141,0.193,0,-0.3543
BTCUSDT,4h,10,12,1.0,2.5,15,off,off,-11.91,-0.528,35.09,0.995,228,0.313,0,-0.2999
BNBUSDT,1h,15,16,1.5,2.5,20,off,on,-11.9,-0.528,32.62,0.979,141,0.193,0,-0.3543
ETHUSDT,1h,3,8,1.5,2.0,off,off,off,-11.9,-0.528,38.56,1.022,459,0.63,0,-0.2201
BNBUSDT,1h,15,16,1.5,2.5,20,on,on,-11.9,-0.528,32.62,0.979,141,0.193,0,-0.3543
ADAUSDT,1h,15,8,1.5,2.0,off,on,off,-11.91,-0.528,37.95,0.968,166,0.228,1,-0.2533
BNBUSDT,1h,10,16,1.5,2.5,20,on,on,-11.9,-0.528,32.62,0.979,141,0.193,0,-0.3543
BNBUSDT,1h,20,16,1.5,2.5,20,off,on,-11.94,-0.529,32.62,0.979,141,0.193,1,-0.3544
BNBUSDT,1h,3,8,1.5,2.0,off,on,off,-11.94,-0.529,38.23,1.024,361,0.495,0,-0.2263
SOLUSDT,4h,10,8,2.0,2.0,15,on,on,-11.93,-0.529,41.84,0.932,196,0.269,7,-0.1919
SOLUSDT,4h,10,8,2.0,2.0,15,off,on,-11.93,-0.529,41.84,0.932,196,0.269,7,-0.1919
BTCUSDT,4h,3,8,1.0,2.5,20,on,off,-11.92,-0.529,33.55,0.966,155,0.213,0,-0.3403
SOLUSDT,4h,10,16,2.0,2.0,15,off,on,-11.93,-0.529,41.71,0.924,175,0.24,7,-0.1973
SOLUSDT,4h,10,16,2.0,2.0,15,on,on,-11.93,-0.529,41.71,0.924,175,0.24,7,-0.1973
BNBUSDT,1h,20,16,1.5,2.5,20,on,on,-11.94,-0.529,32.62,0.979,141,0.193,1,-0.3544
BTCUSDT,4h,5,8,1.0,2.5,20,on,off,-11.94,-0.53,33.55,0.967,155,0.213,0,-0.3402
ADAUSDT,1h,3,16,2.0,2.5,20,on,off,-11.96,-0.53,39.31,0.949,145,0.199,1,-0.2337
ADAUSDT,1h,3,16,2.0,2.5,20,off,off,-11.96,-0.53,39.31,0.949,145,0.199,1,-0.2337
ETHUSDT,4h,10,16,1.0,2.5,15,off,off,-11.97,-0.531,30.68,0.969,176,0.241,0,-0.396
BTCUSDT,1h,10,16,2.0,3.0,20,off,on,-11.98,-0.531,34.86,0.934,109,0.15,0,-0.3257
ETHUSDT,4h,10,16,1.0,2.5,15,on,off,-11.97,-0.531,30.68,0.969,176,0.241,0,-0.396
BTCUSDT,1h,10,16,2.0,3.0,20,on,on,-11.98,-0.531,34.86,0.934,109,0.15,0,-0.3257
SOLUSDT,4h,5,12,2.0,3.0,15,on,on,-11.98,-0.531,41.29,0.905,155,0.213,0,-0.2135
SOLUSDT,4h,5,12,2.0,3.0,15,off,on,-11.98,-0.531,41.29,0.905,155,0.213,0,-0.2135
BTCUSDT,1h,10,8,2.0,3.0,25,off,on,-11.97,-0.531,34.65,0.914,101,0.139,0,-0.3368
BTCUSDT,1h,10,8,2.0,3.0,25,on,on,-11.97,-0.531,34.65,0.914,101,0.139,0,-0.3368
ETHUSDT,4h,20,16,1.0,2.0,off,on,off,-11.96,-0.531,36.55,0.971,197,0.27,19,-0.2797
ETHUSDT,4h,20,16,1.0,2.0,off,off,off,-11.96,-0.531,36.55,0.971,197,0.27,19,-0.2797
BNBUSDT,1h,10,16,1.5,3.0,off,off,on,-12.0,-0.532,31.03,0.988,174,0.239,0,-0.383
BNBUSDT,1h,10,16,1.5,3.0,off,on,on,-12.0,-0.532,31.03,0.988,174,0.239,0,-0.383
BTCUSDT,4h,5,8,2.0,3.0,25,off,on,-11.98,-0.532,40.83,0.899,120,0.165,0,-0.2247
BTCUSDT,1h,5,8,1.5,2.0,15,off,off,-12.0,-0.532,38.42,1.001,190,0.261,0,-0.2312
BTCUSDT,4h,5,8,2.0,3.0,25,on,on,-11.98,-0.532,40.83,0.899,120,0.165,0,-0.2247
ETHUSDT,4h,3,16,1.0,2.0,off,on,off,-12.01,-0.533,33.1,0.942,145,0.199,0,-0.3571
BNBUSDT,4h,10,16,1.0,3.0,off,off,off,-12.01,-0.533,32.79,0.876,61,0.084,0,-0.3848
BNBUSDT,4h,10,16,1.0,3.0,off,on,off,-12.01,-0.533,32.79,0.876,61,0.084,0,-0.3848
ETHUSDT,4h,3,16,1.0,2.0,off,off,off,-12.01,-0.533,33.1,0.942,145,0.199,0,-0.3571
ETHUSDT,4h,5,16,1.0,2.0,off,on,off,-12.01,-0.533,33.1,0.942,145,0.199,0,-0.3571
ETHUSDT,4h,5,16,1.0,2.0,off,off,off,-12.01,-0.533,33.1,0.942,145,0.199,0,-0.3571
BTCUSDT,1h,20,16,2.0,3.0,off,on,on,-12.02,-0.533,35.04,0.941,117,0.16,3,-0.3198
ADAUSDT,4h,10,8,1.0,3.0,off,off,off,-12.0,-0.533,13.79,0.643,29,0.04,0,-0.7734
BTCUSDT,1h,20,16,2.0,3.0,off,off,on,-12.02,-0.533,35.04,0.941,117,0.16,3,-0.3198
ADAUSDT,4h,10,8,1.0,3.0,off,on,off,-12.0,-0.533,13.79,0.643,29,0.04,0,-0.7734
BTCUSDT,1h,20,16,2.0,3.0,20,off,on,-12.04,-0.534,34.86,0.936,109,0.15,2,-0.3251
XRPUSDT,1h,3,16,1.0,3.0,25,off,off,-12.04,-0.534,27.66,0.989,188,0.258,0,-0.4498
ETHUSDT,1h,20,16,2.0,2.5,20,off,on,-12.04,-0.534,35.43,0.982,223,0.306,10,-0.2978
BTCUSDT,1h,20,16,2.0,3.0,20,on,on,-12.04,-0.534,34.86,0.936,109,0.15,2,-0.3251
ETHUSDT,1h,20,16,2.0,2.5,20,on,on,-12.04,-0.534,35.43,0.982,223,0.306,10,-0.2978
XRPUSDT,1h,3,16,1.0,3.0,25,on,off,-12.04,-0.534,27.66,0.989,188,0.258,0,-0.4498
BNBUSDT,4h,5,12,1.5,2.0,off,on,on,-12.05,-0.535,38.26,0.915,115,0.158,0,-0.2673
BNBUSDT,1h,10,12,1.5,2.5,25,off,off,-12.05,-0.535,33.1,0.984,142,0.195,0,-0.3433
BNBUSDT,1h,15,12,1.5,2.5,25,off,off,-12.05,-0.535,33.1,0.984,142,0.195,0,-0.3433
BNBUSDT,4h,5,12,1.5,2.0,off,off,on,-12.05,-0.535,38.26,0.915,115,0.158,0,-0.2673
BNBUSDT,4h,3,12,1.5,2.0,off,off,on,-12.05,-0.535,38.26,0.915,115,0.158,0,-0.2673
BNBUSDT,4h,3,12,1.5,2.0,off,on,on,-12.05,-0.535,38.26,0.915,115,0.158,0,-0.2673
ADAUSDT,1h,10,8,1.5,2.0,off,off,off,-12.05,-0.535,37.87,0.969,169,0.232,0,-0.2545
SOLUSDT,4h,3,16,2.0,3.0,25,on,on,-12.07,-0.536,38.89,0.793,72,0.099,0,-0.3028
ADAUSDT,1h,10,12,2.0,2.0,20,off,off,-12.08,-0.536,39.8,0.985,299,0.41,8,-0.21
BNBUSDT,1h,20,12,1.5,2.5,25,off,off,-12.09,-0.536,33.1,0.984,142,0.195,1,-0.3434
ADAUSDT,1h,10,12,2.0,2.0,20,on,off,-12.08,-0.536,39.8,0.985,299,0.41,8,-0.21
BNBUSDT,4h,20,16,2.0,2.5,15,off,on,-12.07,-0.536,41.6,0.931,125,0.171,18,-0.1966
BNBUSDT,4h,20,16,1.0,3.0,20,on,off,-12.08,-0.536,30.0,0.793,40,0.055,2,-0.4621
ADAUSDT,4h,20,8,1.0,3.0,20,off,off,-12.07,-0.536,20.69,0.685,29,0.04,5,-0.6514
BNBUSDT,4h,20,16,2.0,2.5,15,on,on,-12.07,-0.536,41.6,0.931,125,0.171,18,-0.1966
ADAUSDT,4h,20,8,1.0,3.0,20,on,off,-12.07,-0.536,20.69,0.685,29,0.04,5,-0.6514
SOLUSDT,4h,3,16,2.0,3.0,25,off,on,-12.07,-0.536,38.89,0.793,72,0.099,0,-0.3028
BTCUSDT,1h,10,8,1.5,2.0,15,on,off,-12.08,-0.536,38.5,0.996,200,0.274,0,-0.2317
BNBUSDT,4h,20,16,1.0,3.0,20,off,off,-12.08,-0.536,30.0,0.793,40,0.055,2,-0.4621
BNBUSDT,4h,15,12,1.0,3.0,off,on,on,-12.09,-0.537,32.0,0.842,50,0.069,0,-0.4106
BTCUSDT,4h,10,8,2.0,2.5,15,on,off,-12.1,-0.537,40.84,0.96,191,0.262,1,-0.1998
ADAUSDT,4h,15,8,2.0,3.0,25,on,on,-12.1,-0.537,34.68,0.883,124,0.17,33,-0.347
BNBUSDT,4h,15,12,1.0,3.0,off,off,on,-12.09,-0.537,32.0,0.842,50,0.069,0,-0.4106
ADAUSDT,4h,15,8,2.0,3.0,25,off,on,-12.1,-0.537,34.68,0.883,124,0.17,33,-0.347
ETHUSDT,1h,5,8,1.5,2.0,off,on,off,-12.1,-0.537,38.55,1.022,454,0.623,0,-0.2206
BTCUSDT,4h,3,8,1.0,2.0,20,off,off,-12.09,-0.537,37.04,0.967,162,0.222,0,-0.2715
ADAUSDT,4h,15,16,1.5,3.0,25,off,on,-12.11,-0.538,31.25,0.896,112,0.154,16,-0.4075
BNBUSDT,1h,10,8,2.0,3.0,15,off,on,-12.12,-0.538,37.17,0.993,191,0.262,0,-0.2592
ADAUSDT,4h,15,16,1.5,3.0,25,on,on,-12.11,-0.538,31.25,0.896,112,0.154,16,-0.4075
BNBUSDT,1h,10,8,2.0,3.0,15,on,on,-12.12,-0.538,37.17,0.993,191,0.262,0,-0.2592
BTCUSDT,1h,10,8,1.5,2.0,20,off,off,-12.13,-0.538,38.19,0.997,199,0.273,0,-0.2373
BNBUSDT,1h,5,12,2.0,2.0,25,on,off,-12.14,-0.539,37.42,0.965,155,0.213,0,-0.2647
BTCUSDT,1h,10,16,1.5,3.0,15,on,off,-12.14,-0.539,29.92,0.949,127,0.174,0,-0.4169
BNBUSDT,1h,5,16,1.5,2.5,25,off,off,-12.15,-0.539,28.75,0.922,80,0.11,0,-0.4473
BNBUSDT,1h,5,16,1.5,2.5,25,on,off,-12.15,-0.539,28.75,0.922,80,0.11,0,-0.4473
XRPUSDT,1h,3,12,1.5,2.5,20,on,on,-12.14,-0.539,31.39,0.994,274,0.376,0,-0.3743
XRPUSDT,1h,3,12,1.5,2.5,20,off,on,-12.14,-0.539,31.39,0.994,274,0.376,0,-0.3743
ETHUSDT,1h,20,8,2.0,2.5,off,off,on,-12.13,-0.539,35.42,0.979,192,0.263,2,-0.2992
ETHUSDT,1h,20,8,2.0,2.5,off,on,on,-12.13,-0.539,35.42,0.979,192,0.263,2,-0.2992
BTCUSDT,4h,15,12,1.5,2.5,25,off,off,-12.14,-0.539,37.41,0.941,139,0.191,3,-0.2737
BTCUSDT,1h,10,16,1.5,3.0,15,off,off,-12.14,-0.539,29.92,0.949,127,0.174,0,-0.4169
BTCUSDT,4h,15,12,1.5,2.5,25,on,off,-12.14,-0.539,37.41,0.941,139,0.191,3,-0.2737
ADAUSDT,4h,15,8,1.5,2.5,25,on,on,-12.17,-0.54,33.88,0.902,121,0.166,18,-0.3557
ADAUSDT,4h,15,16,2.0,3.0,25,off,on,-12.16,-0.54,33.33,0.875,114,0.156,31,-0.3749
ADAUSDT,4h,15,8,1.5,2.5,25,off,on,-12.17,-0.54,33.88,0.902,121,0.166,18,-0.3557
BNBUSDT,1h,15,8,2.0,3.0,15,off,on,-12.16,-0.54,37.17,0.993,191,0.262,1,-0.2593
ADAUSDT,4h,15,16,2.0,3.0,25,on,on,-12.16,-0.54,33.33,0.875,114,0.156,31,-0.3749
ETHUSDT,4h,20,8,1.0,2.5,15,on,off,-12.16,-0.54,35.71,0.976,196,0.269,24,-0.2943
ADAUSDT,1h,20,8,1.5,2.0,off,off,off,-12.17,-0.54,37.87,0.968,169,0.232,2,-0.2548
BNBUSDT,1h,15,8,2.0,3.0,15,on,on,-12.16,-0.54,37.17,0.993,191,0.262,1,-0.2593
SOLUSDT,1h,10,16,1.5,2.5,off,off,on,-12.17,-0.541,30.94,0.936,139,0.191,1,-0.4011
ADAUSDT,1h,5,8,2.0,2.0,20,on,on,-12.19,-0.541,37.85,0.995,428,0.587,0,-0.245
ADAUSDT,1h,5,8,2.0,2.0,20,off,on,-12.19,-0.541,37.85,0.995,428,0.587,0,-0.245
ADAUSDT,4h,20,16,1.5,2.0,15,on,on,-12.18,-0.541,37.79,0.935,172,0.236,55,-0.2689
ADAUSDT,4h,20,16,1.5,2.0,15,off,on,-12.18,-0.541,37.79,0.935,172,0.236,55,-0.2689
SOLUSDT,4h,3,16,1.5,2.0,off,off,on,-12.18,-0.541,36.67,0.907,120,0.165,0,-0.3009
SOLUSDT,4h,3,16,1.5,2.0,off,on,on,-12.18,-0.541,36.67,0.907,120,0.165,0,-0.3009
SOLUSDT,1h,10,16,1.5,2.5,off,on,on,-12.17,-0.541,30.94,0.936,139,0.191,1,-0.4011
